center	Human
24701	0.303
24702	0.303
24703	0.303
24704	0.303
24705	0.303
24706	0.303
24707	0.303
24708	0
24709	0
24710	0
24711	0
24712	0
24713	0
24714	0
24715	0.303
24716	0.303
24717	0.303
24718	0.303
24719	0.303
24720	0.303
24721	0.303
24722	0.303
24723	0.606
24724	0.606
24725	1.213
24726	1.213
24727	1.213
24728	1.213
24729	1.213
24730	1.213
24731	0.91
24732	0.606
24733	0.606
24734	0
24735	0
24736	0
24737	0
24738	0
24739	0
24740	0
24741	0
24742	0
24743	0
24744	0
24745	0
24746	0
24747	0.303
24748	0.303
24749	0.303
24750	0.303
24751	1.213
24752	1.213
24753	1.516
24754	1.516
24755	1.213
24756	1.213
24757	1.213
24758	1.213
24759	1.213
24760	0.606
24761	0.91
24762	0.91
24763	1.213
24764	1.213
24765	1.213
24766	1.213
24767	1.819
24768	1.516
24769	0.91
24770	1.213
24771	0.91
24772	1.213
24773	1.819
24774	1.819
24775	1.516
24776	1.516
24777	1.516
24778	1.213
24779	1.516
24780	2.122
24781	1.819
24782	1.213
24783	1.213
24784	1.213
24785	1.213
24786	1.516
24787	1.213
24788	0.303
24789	0.303
24790	0.303
24791	0.606
24792	0.606
24793	0.606
24794	0.303
24795	0.303
24796	0.91
24797	0.91
24798	0.91
24799	0.606
24800	0.606
24801	0.91
24802	0.91
24803	0.91
24804	0.606
24805	0.303
24806	0.303
24807	0.606
24808	0.91
24809	0.606
24810	0.606
24811	0.606
24812	0.303
24813	0.303
24814	0.303
24815	0
24816	0
24817	0
24818	0
24819	0
24820	0
24821	0
24822	0
24823	0
24824	0
24825	0
24826	0
24827	0
24828	0
24829	0
24830	0
24831	0
24832	0
24833	0
24834	0
24835	0
24836	0.303
24837	0.303
24838	0.303
24839	0.303
24840	0.606
24841	0.91
24842	1.213
24843	1.213
24844	0.91
24845	0.91
24846	0.91
24847	0.91
24848	0.606
24849	0.606
24850	0.303
24851	0
24852	0
24853	0
24854	0
24855	0
24856	0
24857	0
24858	0
24859	0.303
24860	0.303
24861	0.303
24862	0.303
24863	0.606
24864	0.606
24865	0.606
24866	0.606
24867	0.606
24868	0.303
24869	0.303
24870	0.303
24871	0.303
24872	0.303
24873	0.303
24874	0.303
24875	0.303
24876	0.303
24877	0.303
24878	0.303
24879	0
24880	0
24881	0
24882	0.606
24883	0.91
24884	0.91
24885	0.91
24886	0.91
24887	0.91
24888	0.91
24889	1.819
24890	1.213
24891	1.213
24892	0.91
24893	0.91
24894	0.91
24895	0.91
24896	0.91
24897	0.91
24898	0.91
24899	0.606
24900	0.606
24901	0.606
24902	0.606
24903	0.91
24904	0.91
24905	0.91
24906	1.516
24907	0.91
24908	0.91
24909	0.91
24910	0.91
24911	0.606
24912	0.91
24913	0.91
24914	0.303
24915	0.303
24916	0.303
24917	0.303
24918	0.303
24919	0.303
24920	0.606
24921	0.303
24922	0.303
24923	0.303
24924	0.303
24925	0.303
24926	0.303
24927	0.303
24928	0
24929	0
24930	0
24931	0
24932	0
24933	0
24934	0
24935	0
24936	0
24937	0
24938	0
24939	0
24940	0
24941	0
24942	0
24943	0
24944	0
24945	0
24946	0
24947	0
24948	0
24949	0
24950	0
24951	0
24952	0
24953	0
24954	0
24955	0
24956	0
24957	0
24958	0
24959	0
24960	0
24961	0
24962	0
24963	0
24964	0
24965	0
24966	0
24967	0
24968	0
24969	0
24970	0
24971	0.606
24972	1.516
24973	1.819
24974	2.425
24975	2.425
24976	2.425
24977	2.425
24978	2.425
24979	2.425
24980	1.213
24981	0.91
24982	0.303
24983	0.303
24984	0
24985	0
24986	0
24987	0
24988	0
24989	0
24990	0
24991	0
24992	0
24993	0
24994	0
24995	0
24996	0
24997	0
24998	0
24999	0
25000	0
25001	0
25002	0
25003	0
25004	0
25005	0
25006	0
25007	0
25008	0
25009	0
25010	0
25011	0.303
25012	0.606
25013	0.91
25014	0.91
25015	1.213
25016	1.213
25017	1.516
25018	1.819
25019	1.516
25020	1.516
25021	0.91
25022	0.91
25023	0.91
25024	0.91
25025	0.606
25026	0
25027	0
25028	0.303
25029	0.303
25030	0.606
25031	0.606
25032	0.606
25033	0.606
25034	0.606
25035	0.606
25036	0.303
25037	0.303
25038	0
25039	0
25040	0
25041	0
25042	0
25043	0
25044	0
25045	0
25046	0
25047	0
25048	0.303
25049	0.303
25050	0.303
25051	0.303
25052	0.91
25053	1.819
25054	3.032
25055	3.032
25056	3.032
25057	2.729
25058	2.729
25059	3.032
25060	2.729
25061	2.122
25062	0.91
25063	0.606
25064	0.606
25065	0.606
25066	0.91
25067	0.606
25068	0.303
25069	0.606
25070	0.606
25071	0.606
25072	0.606
25073	0.606
25074	0.606
25075	0.303
25076	0.303
25077	0
25078	0
25079	0
25080	0
25081	0
25082	0
25083	0
25084	0
25085	0
25086	0
25087	0
25088	0
25089	0
25090	0
25091	0
25092	0
25093	0
25094	0
25095	0
25096	0
25097	0
25098	0
25099	0
25100	0
25101	0
25102	0
25103	0
25104	0
25105	0
25106	0
25107	0
25108	0
25109	0
25110	0
25111	0
25112	0
25113	0.303
25114	0.303
25115	0.303
25116	0.303
25117	0.303
25118	0.303
25119	0.303
25120	0.303
25121	0.303
25122	0
25123	0
25124	0
25125	0
25126	0
25127	0
25128	0
25129	0
25130	0
25131	0
25132	0
25133	1.516
25134	1.516
25135	1.516
25136	1.516
25137	1.819
25138	1.819
25139	1.819
25140	1.819
25141	0.606
25142	0.303
25143	0.606
25144	0.606
25145	0.303
25146	0.303
25147	0.303
25148	0.303
25149	0.303
25150	0.303
25151	0
25152	0
25153	0
25154	0
25155	0
25156	0
25157	0
25158	0
25159	0
25160	0
25161	0
25162	0
25163	0
25164	0
25165	0
25166	0
25167	0
25168	0
25169	0
25170	0
25171	0
25172	0
25173	0.303
25174	0.303
25175	0.303
25176	0.303
25177	0.303
25178	0.303
25179	0.303
25180	0.303
25181	0
25182	0
25183	0.303
25184	0.303
25185	0.303
25186	0.303
25187	0.606
25188	0.606
25189	0.606
25190	0.606
25191	0.303
25192	0.303
25193	0.303
25194	0.303
25195	0.303
25196	0
25197	0.303
25198	0.303
25199	0.303
25200	0.303
25201	0.606
25202	0.606
25203	0.91
25204	0.91
25205	0.606
25206	0.606
25207	0.606
25208	0.606
25209	0.303
25210	0.303
25211	0.303
25212	0.303
25213	0.303
25214	0.303
25215	0.606
25216	0.606
25217	0.606
25218	0.606
25219	0.303
25220	0.303
25221	0.303
25222	0.303
25223	0
25224	0
25225	0
25226	0.303
25227	0.303
25228	0.303
25229	0.606
25230	0.606
25231	0.606
25232	0.606
25233	0.606
25234	0.303
25235	0.303
25236	0.303
25237	0
25238	0
25239	0.303
25240	0.303
25241	0.303
25242	0.303
25243	0.303
25244	0.303
25245	0.303
25246	0.91
25247	0.606
25248	1.213
25249	1.213
25250	1.213
25251	1.213
25252	0.91
25253	0.91
25254	0.606
25255	0.606
25256	0.303
25257	0.303
25258	0.303
25259	0.303
25260	0.303
25261	0.303
25262	0
25263	0
25264	0
25265	0
25266	0
25267	0
25268	0
25269	0
25270	0
25271	0
25272	0.303
25273	0.606
25274	0.91
25275	0.91
25276	0.91
25277	0.91
25278	1.213
25279	1.516
25280	1.213
25281	1.213
25282	0.91
25283	1.213
25284	1.213
25285	1.516
25286	1.819
25287	1.213
25288	1.213
25289	1.516
25290	1.516
25291	1.516
25292	1.213
25293	0.91
25294	0.91
25295	0.606
25296	0.606
25297	0.303
25298	0.303
25299	0
25300	0
25301	0
25302	0
25303	0
25304	0
25305	0
25306	0
25307	0
25308	0
25309	0
25310	0
25311	0
25312	0
25313	0
25314	0
25315	0
25316	0
25317	0
25318	0
25319	0
25320	0.303
25321	0.303
25322	0.606
25323	0.606
25324	0.606
25325	0.91
25326	0.91
25327	0.91
25328	0.606
25329	0.606
25330	0.91
25331	0.606
25332	0.606
25333	0.606
25334	0.606
25335	0.303
25336	0.303
25337	0.303
25338	0.303
25339	0.303
25340	0
25341	0
25342	0
25343	0.303
25344	0.303
25345	0.303
25346	0.303
25347	0.303
25348	0.303
25349	0.303
25350	0.303
25351	0.303
25352	0.303
25353	0
25354	0
25355	0
25356	0
25357	0
25358	0
25359	0
25360	0
25361	0
25362	0
25363	0
25364	0
25365	0
25366	0
25367	0
25368	0
25369	0
25370	0
25371	0
25372	0
25373	0
25374	0
25375	0
25376	0
25377	0
25378	0
25379	0
25380	0
25381	0
25382	0
25383	0.303
25384	0.303
25385	0.303
25386	0.303
25387	0.303
25388	0.303
25389	0.303
25390	0.303
25391	0
25392	0
25393	0
25394	0
25395	0
25396	0
25397	0
25398	0
25399	0
25400	0
25401	0
25402	0
25403	0
25404	0
25405	0
25406	0
25407	0
25408	0
25409	0
25410	0
25411	0
25412	0
25413	0
25414	0
25415	0
25416	0
25417	0
25418	0
25419	0
25420	0
25421	0.303
25422	0.303
25423	0.303
25424	0.606
25425	1.516
25426	1.819
25427	2.122
25428	2.122
25429	2.122
25430	2.122
25431	2.122
25432	1.819
25433	1.213
25434	0.606
25435	0.303
25436	0.303
25437	0.303
25438	0.606
25439	0.606
25440	0.606
25441	0.303
25442	0.303
25443	0.303
25444	0.303
25445	0.303
25446	0
25447	0
25448	0
25449	0
25450	0
25451	0
25452	0
25453	0
25454	0
25455	0
25456	0
25457	0
25458	0
25459	0
25460	0
25461	0
25462	0
25463	0
25464	0
25465	0
25466	0
25467	0
25468	0
25469	0
25470	0
25471	0
25472	0
25473	0
25474	0
25475	0
25476	0
25477	0
25478	0
25479	0
25480	0
25481	0
25482	0
25483	0
25484	0
25485	0
25486	0
25487	0
25488	0
25489	0
25490	0
25491	0
25492	0
25493	0
25494	0
25495	0
25496	0.303
25497	0.303
25498	0.303
25499	0.606
25500	0.606
25501	0.91
25502	0.91
25503	1.213
25504	0.91
25505	0.91
25506	0.91
25507	0.606
25508	0.606
25509	0.303
25510	0.303
25511	0
25512	0
25513	0
25514	0
25515	0
25516	0
25517	0
25518	0.303
25519	0.303
25520	0.303
25521	0.606
25522	0.606
25523	0.606
25524	0.606
25525	0.606
25526	0.303
25527	0.303
25528	0.303
25529	0.303
25530	0.606
25531	0.606
25532	0.606
25533	0.91
25534	0.91
25535	0.91
25536	0.91
25537	0.91
25538	0.606
25539	1.516
25540	2.425
25541	10.914
25542	11.217
25543	11.521
25544	11.521
25545	11.521
25546	11.521
25547	11.521
25548	10.611
25549	1.819
25550	0.606
25551	0.606
25552	0.606
25553	0.303
25554	0.303
25555	0.303
25556	0.303
25557	0.303
25558	0.303
25559	0
25560	0
25561	0
25562	0
25563	0
25564	0
25565	0
25566	0
25567	0
25568	0
25569	0
25570	0
25571	0
25572	0
25573	0
25574	0
25575	0
25576	0
25577	0
25578	0
25579	0
25580	0
25581	0.303
25582	0.303
25583	0.303
25584	0.303
25585	0.606
25586	0.606
25587	0.91
25588	0.91
25589	0.91
25590	0.606
25591	0.606
25592	0.606
25593	0.606
25594	0.303
25595	0
25596	0
25597	0.606
25598	0.606
25599	0.606
25600	0.606
25601	0.91
25602	1.213
25603	1.213
25604	1.819
25605	1.213
25606	1.213
25607	1.516
25608	1.516
25609	1.516
25610	0.91
25611	0.91
25612	0.606
25613	0.303
25614	0.303
25615	0.303
25616	0
25617	0
25618	0
25619	0
25620	0
25621	0
25622	0
25623	0
25624	0
25625	0
25626	0
25627	0
25628	0
25629	0
25630	0.303
25631	0.606
25632	0.91
25633	1.213
25634	1.213
25635	1.213
25636	1.213
25637	1.516
25638	1.213
25639	1.213
25640	0.606
25641	0.606
25642	0.606
25643	0.606
25644	0.606
25645	0.606
25646	0.303
25647	0.303
25648	0.303
25649	0
25650	0.303
25651	0.303
25652	0.303
25653	0.303
25654	0.303
25655	0.303
25656	0.303
25657	0.303
25658	0.303
25659	0
25660	0
25661	0
25662	0
25663	0
25664	0
25665	0
25666	0
25667	0
25668	0
25669	0
25670	0
25671	0
25672	0
25673	0.303
25674	0.606
25675	0.606
25676	0.606
25677	0.606
25678	0.606
25679	0.606
25680	0.606
25681	0.303
25682	0.303
25683	0
25684	0
25685	0
25686	0
25687	0
25688	0
25689	0
25690	0
25691	0
25692	0
25693	0
25694	0
25695	0
25696	0
25697	0
25698	0
25699	0
25700	0
25701	0
25702	0
25703	0
25704	0
25705	0
25706	0
25707	0
25708	0
25709	0
25710	0
25711	0
25712	0.606
25713	0.606
25714	0.606
25715	0.606
25716	0.606
25717	0.606
25718	0.606
25719	0.606
25720	0
25721	0
25722	0
25723	0
25724	0
25725	0
25726	0
25727	0
25728	0
25729	0
25730	0
25731	0
25732	0
25733	0
25734	0
25735	0
25736	0
25737	0
25738	0
25739	0
25740	0
25741	0
25742	0
25743	0
25744	0
25745	0
25746	0
25747	0
25748	0
25749	0
25750	0.606
25751	0.606
25752	0.606
25753	0.606
25754	0.91
25755	0.91
25756	0.91
25757	0.91
25758	0.606
25759	0.606
25760	0.606
25761	0.606
25762	0.303
25763	0.303
25764	0.303
25765	0.303
25766	0
25767	0
25768	0
25769	0
25770	0
25771	0
25772	0
25773	0
25774	0
25775	0
25776	0
25777	0
25778	0
25779	0
25780	0
25781	0
25782	0
25783	0
25784	0
25785	0
25786	0
25787	0
25788	0
25789	0
25790	0
25791	0
25792	0
25793	0
25794	0
25795	0
25796	0.606
25797	0.91
25798	0.91
25799	0.91
25800	0.91
25801	0.91
25802	0.91
25803	1.516
25804	0.91
25805	0.606
25806	0.606
25807	0.91
25808	13.037
25809	13.34
25810	13.34
25811	13.037
25812	13.037
25813	12.733
25814	12.733
25815	12.733
25816	0.303
25817	0.303
25818	0.303
25819	0.303
25820	0.303
25821	0.303
25822	0.303
25823	0.303
25824	0.303
25825	0.303
25826	0.303
25827	0.303
25828	0.303
25829	0.303
25830	0
25831	0
25832	0
25833	0
25834	0
25835	0
25836	0
25837	0
25838	0
25839	0
25840	0
25841	0
25842	0.303
25843	0.303
25844	0.303
25845	0.303
25846	0.303
25847	0.303
25848	0.606
25849	0.606
25850	0.606
25851	0.303
25852	0.303
25853	0.303
25854	0.303
25855	0.303
25856	0
25857	0
25858	0.303
25859	0.303
25860	0.303
25861	0.303
25862	0.303
25863	0.303
25864	0.303
25865	0.303
25866	0.303
25867	0.303
25868	0
25869	0
25870	0
25871	0.303
25872	0.303
25873	0.303
25874	0.303
25875	0.303
25876	0.303
25877	0.303
25878	0.303
25879	0
25880	0
25881	0
25882	0
25883	0
25884	0
25885	0
25886	0
25887	0
25888	0
25889	0
25890	0
25891	0
25892	0
25893	0
25894	0
25895	0
25896	0
25897	0
25898	0
25899	0
25900	0
25901	0
25902	0
25903	0
25904	0
25905	0
25906	0
25907	0
25908	0
25909	0
25910	0
25911	0
25912	0
25913	0
25914	0.303
25915	0.303
25916	0.606
25917	0.606
25918	0.606
25919	0.606
25920	0.606
25921	0.606
25922	0.606
25923	1.213
25924	0.606
25925	0.606
25926	0.606
25927	0.606
25928	0.606
25929	0.606
25930	0.606
25931	0.303
25932	0
25933	0
25934	0
25935	0
25936	0
25937	0
25938	0
25939	0
25940	0
25941	0
25942	0.303
25943	0.303
25944	0.303
25945	0.303
25946	1.213
25947	1.516
25948	1.516
25949	1.516
25950	1.516
25951	1.213
25952	1.213
25953	1.213
25954	0.606
25955	0
25956	0.606
25957	0.606
25958	0.606
25959	0.606
25960	0.606
25961	0.91
25962	0.91
25963	0.91
25964	0.303
25965	0.303
25966	0.303
25967	0.303
25968	0.303
25969	0.303
25970	0
25971	0
25972	0
25973	0
25974	0
25975	0
25976	0
25977	0
25978	0
25979	0
25980	0
25981	0
25982	0
25983	0
25984	0
25985	0
25986	0
25987	0
25988	0
25989	0
25990	0
25991	0
25992	0
25993	0
25994	0
25995	0
25996	0.303
25997	0.606
25998	0.606
25999	0.606
26000	0.606
26001	0.606
26002	0.606
26003	0.606
26004	0.303
26005	0
26006	0
26007	0
26008	0
26009	0
26010	0
26011	0
26012	0
26013	0
26014	0
26015	0
26016	0
26017	0
26018	0
26019	0
26020	0
26021	0
26022	0
26023	0
26024	0
26025	0
26026	0
26027	0
26028	0.303
26029	0.303
26030	0.303
26031	0.303
26032	0.303
26033	0.303
26034	0.303
26035	0.303
26036	0.303
26037	0
26038	0
26039	0.91
26040	1.213
26041	1.213
26042	1.213
26043	1.213
26044	1.213
26045	1.213
26046	1.213
26047	0.303
26048	0.303
26049	0.303
26050	0.303
26051	0.606
26052	0.606
26053	0.606
26054	0.606
26055	0.606
26056	0.303
26057	0.303
26058	0.303
26059	0
26060	0
26061	0
26062	0
26063	0
26064	0
26065	0
26066	0
26067	0
26068	0
26069	0
26070	0
26071	0
26072	0
26073	0
26074	0
26075	0
26076	0
26077	0
26078	0
26079	0
26080	0
26081	0
26082	0
26083	0
26084	0
26085	0
26086	0
26087	0
26088	0
26089	0
26090	0
26091	0
26092	0.303
26093	0.303
26094	0.303
26095	0.303
26096	0.303
26097	0.303
26098	0.303
26099	0.303
26100	0
26101	0
26102	0
26103	0
26104	0
26105	0
26106	0
26107	0
26108	0
26109	0
26110	0
26111	0
26112	0
26113	0
26114	0
26115	0
26116	0
26117	0
26118	0
26119	0
26120	0
26121	0
26122	0
26123	0
26124	0
26125	0
26126	0
26127	0
26128	0
26129	0
26130	0
26131	0
26132	0
26133	0
26134	0
26135	0
26136	0
26137	0
26138	0
26139	0
26140	0
26141	0
26142	0
26143	0
26144	0
26145	0
26146	0
26147	0
26148	0
26149	0
26150	0
26151	0
26152	0
26153	0
26154	0
26155	0
26156	0
26157	0
26158	0
26159	0
26160	0
26161	0
26162	0
26163	0
26164	0
26165	0
26166	0
26167	0
26168	0
26169	0
26170	0.303
26171	2.425
26172	3.335
26173	5.457
26174	5.457
26175	5.457
26176	5.457
26177	5.457
26178	5.457
26179	3.638
26180	2.425
26181	0.303
26182	0
26183	0
26184	0
26185	0
26186	0
26187	0
26188	0
26189	0
26190	0
26191	0
26192	0
26193	0
26194	0
26195	0
26196	0
26197	0
26198	0
26199	0
26200	0
26201	0
26202	0
26203	0
26204	0
26205	0
26206	0
26207	0
26208	0
26209	0
26210	0
26211	0
26212	0
26213	0
26214	0
26215	0
26216	0
26217	0
26218	0
26219	0
26220	0
26221	0
26222	0
26223	0
26224	0
26225	0
26226	0
26227	0
26228	0
26229	0
26230	0
26231	0
26232	0
26233	0
26234	0.303
26235	0.303
26236	0.303
26237	0.303
26238	0.303
26239	0.303
26240	0.303
26241	0.303
26242	0
26243	0
26244	0
26245	0
26246	0
26247	0
26248	0
26249	0
26250	0
26251	0
26252	0
26253	0
26254	0
26255	0
26256	0
26257	0
26258	0
26259	0
26260	0
26261	0
26262	0
26263	0.303
26264	0.303
26265	0.303
26266	0.303
26267	0.303
26268	0.303
26269	0.303
26270	0.303
26271	0
26272	0
26273	0
26274	0
26275	0
26276	0
26277	0
26278	0
26279	0
26280	0
26281	0
26282	0
26283	0
26284	0
26285	0
26286	0
26287	0
26288	0
26289	0
26290	0
26291	0
26292	0
26293	0
26294	0
26295	0
26296	0
26297	0
26298	0
26299	0
26300	0
26301	0
26302	0
26303	0
26304	0.303
26305	0.303
26306	1.213
26307	1.213
26308	1.213
26309	1.213
26310	1.516
26311	1.516
26312	1.516
26313	1.516
26314	0.606
26315	0.606
26316	0.606
26317	0.606
26318	0.606
26319	0.606
26320	0
26321	0
26322	0
26323	0
26324	0
26325	0
26326	0
26327	0
26328	0
26329	0
26330	0
26331	0
26332	0
26333	0
26334	0
26335	0
26336	0
26337	0
26338	0
26339	0
26340	0
26341	0
26342	0
26343	0
26344	0
26345	0
26346	0
26347	0
26348	0
26349	0
26350	0
26351	0
26352	0
26353	0
26354	0
26355	0
26356	0.303
26357	0.606
26358	4.548
26359	6.973
26360	8.186
26361	8.792
26362	10.005
26363	10.914
26364	11.217
26365	11.521
26366	7.579
26367	6.973
26368	4.851
26369	4.548
26370	3.032
26371	2.729
26372	2.122
26373	1.819
26374	1.819
26375	1.213
26376	1.213
26377	0.91
26378	0.91
26379	0.303
26380	0
26381	0
26382	0
26383	0
26384	0
26385	0
26386	0
26387	0.606
26388	0.606
26389	0.606
26390	0.606
26391	0.606
26392	0.606
26393	0.606
26394	0.606
26395	0.303
26396	0.303
26397	0
26398	0
26399	0
26400	0
26401	0
26402	0
26403	0
26404	0
26405	0
26406	0
26407	0
26408	0
26409	0
26410	0
26411	0
26412	0
26413	0
26414	0
26415	0
26416	0
26417	0
26418	0
26419	0
26420	0
26421	0
26422	0
26423	0
26424	0
26425	0
26426	0
26427	0
26428	0
26429	0.303
26430	0.606
26431	1.516
26432	1.516
26433	1.516
26434	1.516
26435	1.516
26436	1.516
26437	1.516
26438	0.91
26439	0
26440	0
26441	0
26442	0
26443	0
26444	0
26445	0
26446	0
26447	0
26448	0
26449	0.303
26450	0.303
26451	0.303
26452	0.606
26453	0.606
26454	0.606
26455	0.606
26456	0.606
26457	0.303
26458	0.303
26459	0.303
26460	0
26461	0
26462	0
26463	0
26464	0
26465	0
26466	0.303
26467	0.303
26468	0.303
26469	0.303
26470	0.303
26471	0.303
26472	0.303
26473	0.303
26474	0
26475	0
26476	0
26477	0
26478	0
26479	0
26480	0
26481	0
26482	0
26483	0
26484	0.303
26485	0.303
26486	0.303
26487	0.303
26488	0.303
